number_of_seats,length_mm,width_mm,height_mm,curb_weight_kg,maximum_torque_n_m,number_of_cylinders,valves_per_cylinder,turnover_of_maximum_torque_rpm,capacity_cm3,engine_hp,engine_hp_rpm,number_of_gears,injection_type_Injector,injection_type_Monoinjection,injection_type_Multi-point fuel injection,injection_type_carburetor,injection_type_direct injection,cylinder_layout_Opposed,cylinder_layout_Rotary-piston,cylinder_layout_V-type,cylinder_layout_W-type,cylinder_layout_inline,engine_type_Gas,engine_type_Gasoline,engine_type_Hybrid,boost_type_none,drive_wheels_Four wheel drive (4WD),drive_wheels_Front wheel drive,drive_wheels_Rear wheel drive,mixed_fuel_consumption_per_100_km_l
2,4330,1860,1150,1270,295,4,4,4000,2174,231,6500,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.9
2,4411,1883,1150,1305,375,4,4,4100,2174,288,6400,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.0
2,4330,1860,1150,1330,354,4,4,3900,2174,268,6500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.0
2,4390,1900,1165,1215,389,4,4,4400,2174,304,6500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.0
5,4580,1800,1830,1800,165,4,2,2400,2664,82,4300,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,9.0
5,4075,1575,1395,1260,100,4,2,4000,1298,65,6000,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,7.2
5,4460,1865,1330,1240,334,6,3,3500,2790,225,5500,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,11.0
5,4460,1865,1330,1240,373,6,3,3600,2790,250,6000,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,11.0
4,4523,1822,1305,1670,451,8,4,4500,4244,390,7000,6,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,15.0
5,4550,1810,1380,1515,373,6,4,4250,1996,306,6250,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,12.0
5,4550,1810,1380,1543,397,6,4,3500,2790,284,6000,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,10.0
5,4550,1810,1380,1645,450,8,4,4400,3217,335,6400,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,13.0
5,5050,1895,1440,1930,451,8,4,4500,4244,400,7000,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,18.0
5,4910,1890,1385,1990,392,8,2,3000,4930,280,5600,5,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,18.0
4,4100,1850,1300,1417,436,8,4,2800,3217,326,6000,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,11.5
2,4303,1822,1305,1720,451,8,4,4500,4244,390,7000,6,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,15.9
5,3810,1655,1470,810,97,4,4,2800,1324,54,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,6.7
5,3810,1655,1495,832,104,4,4,3700,1324,72,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,7.1
5,4690,1695,1425,1460,240,6,2,4000,2954,170,5300,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,10.0
2,3295,1395,1150,720,85,3,4,4000,658,64,6500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4.0
5,3290,1395,1400,660,90,3,2,3500,657,61,6000,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4.4
5,3290,1395,1425,670,60,3,4,4000,658,52,6500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,4.8
5,3290,1395,1425,690,57,3,4,5500,658,55,7500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,5.4
5,3290,1395,1400,660,90,3,2,3500,658,61,6000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4.4
5,4695,1770,1400,1170,157,6,4,5500,1845,140,7000,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,6.6
5,4695,1770,1400,1260,173,4,4,4500,1991,125,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,6.7
5,4695,1770,1400,1220,180,6,4,5500,1995,160,6500,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,6.0
5,3395,1475,1550,760,83,3,4,4000,658,60,6000,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.8
5,3395,1475,1595,770,106,3,4,3500,658,64,6500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.8
5,3395,1475,1545,720,106,3,4,3500,658,64,6500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5.8
5,3395,1475,1545,740,62,3,4,3000,657,55,6500,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.2
5,3395,1475,1545,730,62,3,4,3000,659,55,6500,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,4.4
5,3395,1475,1550,810,83,3,4,4000,658,60,6000,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.6
5,3395,1475,1595,800,106,3,4,3500,658,64,6500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.8
5,3395,1475,1545,760,106,3,4,3500,659,64,6500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5.8
5,3395,1475,1595,790,83,3,4,4000,658,60,6000,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.8
5,3715,1695,1660,1250,184,6,4,4000,1998,143,6500,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,8.9
5,3715,1695,1660,1230,184,6,4,4000,1998,143,6500,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,7.8
5,4090,1695,1740,1340,186,6,4,4000,1998,140,6500,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,8.9
5,4095,1695,1695,1330,184,6,4,4000,1998,143,6500,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.8
5,4095,1695,1695,1310,184,6,4,4000,1998,143,6500,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,8.4
5,4090,1780,1740,1390,184,6,4,4000,2493,160,6500,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,10.0
5,4453,1783,1730,1805,298,6,2,2200,4016,162,4500,5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,12.0
4,3295,1395,1870,810,86,3,4,3500,660,58,5500,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,5.0
4,3295,1395,1870,780,57,3,4,4000,660,42,5500,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,4.0
4,5080,2220,1400,2280,570,12,4,3800,5987,394,5200,4,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,24.2
5,4015,1700,1940,1955,188,4,2,4000,2299,122,5100,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.0
5,4465,1700,1945,2080,188,4,2,4000,2299,122,5100,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.1
4,4636,1960,1930,2540,400,6,4,2600,2987,183,3800,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.4
5,4680,1760,1936,2245,380,6,2,4000,3606,258,5750,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.8
5,4662,1864,1931,2410,525,8,3,3000,5439,354,6000,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,16.9
5,4662,1864,1931,2475,700,8,3,4500,5439,476,6100,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,16.3
5,4662,1864,1931,2475,700,8,3,2750,5439,500,6100,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,15.9
5,4215,1690,1971,2005,190,4,2,4000,2299,126,5000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.4
5,4215,1690,1971,2005,190,4,2,4000,2299,129,5000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.4
5,4215,1690,1971,2005,190,4,2,4000,2299,126,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.0
5,4215,1690,1971,2005,190,4,2,4000,2299,129,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.0
5,4215,1690,1971,2035,191,6,2,2900,2996,113,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.6
5,4215,1690,1971,2035,191,6,2,2900,2996,113,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.4
5,4215,1690,1971,2030,235,6,2,4500,2962,170,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.6
5,4215,1690,1971,2030,235,6,2,4500,2962,174,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.6
5,4215,1690,1971,2030,235,6,2,4500,2962,170,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.2
5,4215,1690,1971,2030,235,6,2,4500,2962,174,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.3
5,4225,1690,1942,2115,305,6,2,1800,3449,136,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.5
5,4225,1690,1942,2005,190,4,2,4000,2299,126,5000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.7
5,4225,1690,1942,2005,190,4,2,4000,2299,126,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.1
5,4225,1690,1942,2030,235,6,2,4500,2962,170,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.6
5,4225,1690,1942,2050,191,6,2,2900,2996,113,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.6
5,4225,1690,1942,2050,191,6,2,2900,2996,113,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.4
5,4225,1690,1942,2030,235,6,2,4500,2962,170,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.1
5,4275,1760,1941,2145,330,6,4,3600,2996,177,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.1
5,4275,1760,1941,2100,300,6,2,3750,3199,211,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.3
5,4275,1760,1941,2100,300,6,3,4800,3199,215,5500,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,14.4
5,4257,1760,1941,2185,540,6,4,1600,2987,224,3800,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.5
5,4225,1690,1942,2115,305,6,2,1800,3449,136,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.5
5,4274,1760,1945,2400,560,8,4,1700,3996,250,4000,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.8
5,4274,1760,1945,2300,496,8,3,2800,4966,296,5500,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,16.7
5,4257,1760,1941,2165,496,8,3,2800,4966,296,5500,7,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,15.8
5,4185,1690,1967,2060,190,4,2,4000,2299,126,5000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.4
5,4185,1690,1967,2060,190,4,2,4000,2299,129,5000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,14.4
5,4185,1690,1967,2060,190,4,2,4000,2299,126,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.1
5,4185,1690,1967,2060,190,4,2,4000,2299,129,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.1
5,4185,1690,1967,2090,191,6,2,2900,2996,113,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.6
5,4185,1690,1967,2090,191,6,2,2900,2996,113,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.4
5,4185,1690,1967,2085,235,6,2,4500,2962,170,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.6
5,4185,1690,1967,2085,235,6,2,4500,2962,174,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.7
5,4185,1690,1967,2085,235,6,2,4500,2962,170,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.2
5,4185,1690,1967,2085,235,6,2,4500,2962,174,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.3
5,4180,1690,1931,2145,305,6,2,1800,3449,136,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.5
5,4180,1690,1931,2060,190,4,2,4000,2299,126,5000,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.7
5,4180,1690,1931,2060,190,4,2,4000,2299,126,5000,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,13.2
5,4180,1690,1931,2085,235,6,2,4500,2962,170,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.7
5,4180,1690,1931,2080,191,6,2,2900,2996,113,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.6
5,4180,1690,1931,2080,191,6,2,2900,2996,113,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.4
5,4180,1690,1931,2085,235,6,2,4500,2962,170,5500,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.9
5,4230,1760,1931,2170,330,6,4,3600,2996,177,4600,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.1
5,4230,1760,1931,2140,300,6,2,3750,3199,211,5500,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,17.4
5,4230,1760,1931,2140,300,6,3,4800,3199,215,5500,5,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,14.4
5,4221,1760,1931,2200,540,6,4,1600,2987,224,3800,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.5
5,4180,1690,1931,2145,305,6,2,1800,3449,136,4600,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.6
5,4230,1760,1931,2140,380,6,2,4000,3606,258,5750,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,15.8
